clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode,ename
44,3500,경기,2021-11-19,162,21:00,2021-11-22,2021-11-19,중부권,0:00,주의보,PM10,gyeonggi
31,3532,경기,2021-12-15,79,17:00,2021-12-17,2021-12-15,중부권,2:00,주의보,PM25,gyeonggi
26,3531,경기,2021-12-15,86,17:00,2021-12-17,2021-12-15,북부권,2:00,주의보,PM25,gyeonggi
30,2,경기,2022-01-08,81,22:00,2022-01-11,2022-01-08,북부권,3:00,주의보,PM25,gyeonggi
32,24,경기,2022-01-09,84,1:00,2022-01-10,2022-01-09,중부권,22:00,주의보,PM25,gyeonggi
31,26,경기,2022-01-09,84,5:00,2022-01-11,2022-01-09,남부권,5:00,주의보,PM25,gyeonggi
33,25,경기,2022-01-09,80,2:00,2022-01-10,2022-01-09,동부권,22:00,주의보,PM25,gyeonggi
77,63,경기,2022-01-10,152,12:00,2022-01-10,2022-01-10,남부권,21:00,주의보,PM10,gyeonggi
31,72,경기,2022-02-11,81,12:00,2022-02-13,2022-02-11,남부권,17:00,주의보,PM25,gyeonggi
34,70,경기,2022-02-11,75,12:00,2022-02-12,2022-02-11,북부권,16:00,주의보,PM25,gyeonggi
33,71,경기,2022-02-11,81,12:00,2022-02-14,2022-02-11,중부권,2:00,주의보,PM25,gyeonggi
34,80,경기,2022-02-12,75,4:00,2022-02-13,2022-02-12,동부권,15:00,주의보,PM25,gyeonggi
34,98,경기,2022-02-25,77,20:00,2022-02-26,2022-02-25,남부권,15:00,주의보,PM25,gyeonggi
33,97,경기,2022-02-25,76,20:00,2022-02-26,2022-02-25,동부권,16:00,주의보,PM25,gyeonggi
84,133,경기,2022-03-04,158,16:00,2022-03-05,2022-03-04,남부권,13:00,주의보,PM10,gyeonggi
84,138,경기,2022-03-05,169,1:00,2022-03-05,2022-03-05,동부권,13:00,주의보,PM10,gyeonggi
98,139,경기,2022-03-05,166,1:00,2022-03-05,2022-03-05,중부권,12:00,주의보,PM10,gyeonggi
95,188,경기,2022-03-05,287,7:00,2022-03-05,2022-03-05,북부권,12:00,주의보,PM10,gyeonggi
32,144,경기,2022-03-05,75,2:00,2022-03-05,2022-03-05,동부권,4:00,주의보,PM25,gyeonggi
31,223,경기,2022-03-10,80,9:00,2022-03-10,2022-03-10,남부권,14:00,주의보,PM25,gyeonggi
30,229,경기,2022-03-12,77,10:00,2022-03-12,2022-03-12,중부권,17:00,주의보,PM25,gyeonggi
28,227,경기,2022-03-12,86,9:00,2022-03-12,2022-03-12,남부권,17:00,주의보,PM25,gyeonggi
96,251,경기,2022-04-27,167,8:00,2022-04-28,2022-04-27,동부권,0:00,주의보,PM10,gyeonggi
95,237,경기,2022-04-27,176,5:00,2022-04-27,2022-04-27,북부권,22:00,주의보,PM10,gyeonggi
95,238,경기,2022-04-27,183,5:00,2022-04-27,2022-04-27,중부권,22:00,주의보,PM10,gyeonggi
96,252,경기,2022-04-27,183,9:00,2022-04-28,2022-04-27,남부권,2:00,주의보,PM10,gyeonggi
34,280,경기,2022-11-09,77,13:00,2022-11-11,2022-11-09,남부권,15:00,주의보,PM25,gyeonggi
33,282,경기,2022-11-09,77,0:00,2022-11-11,2022-11-10,북부권,12:00,주의보,PM25,gyeonggi
32,288,경기,2022-11-10,76,11:00,2022-11-11,2022-11-10,중부권,11:00,주의보,PM25,gyeonggi
136,308,경기,2022-12-13,311,6:00,2022-12-13,2022-12-13,중부권,16:00,경보,PM10,gyeonggi
396,299,경기,2022-12-13,238,4:00,2022-12-13,2022-12-13,북부권,12:00,주의보,PM10,gyeonggi
371,302,경기,2022-12-13,253,5:00,2022-12-13,2022-12-13,동부권,12:00,주의보,PM10,gyeonggi
131,323,경기,2022-12-13,371,12:00,2022-12-13,2022-12-13,동부권,17:00,경보,PM10,gyeonggi
123,324,경기,2022-12-13,396,12:00,2022-12-13,2022-12-13,북부권,17:00,경보,PM10,gyeonggi
69,304,경기,2022-12-13,178,6:00,2022-12-13,2022-12-13,남부권,18:00,주의보,PM10,gyeonggi
93,348,경기,2022-12-13,136,16:00,2022-12-13,2022-12-13,중부권,17:00,주의보,PM10,gyeonggi
94,353,경기,2022-12-13,131,17:00,2022-12-13,2022-12-13,동부권,18:00,주의보,PM10,gyeonggi
311,298,경기,2022-12-13,241,3:00,2022-12-13,2022-12-13,중부권,6:00,주의보,PM10,gyeonggi
89,352,경기,2022-12-13,123,17:00,2022-12-13,2022-12-13,북부권,18:00,주의보,PM10,gyeonggi
32,47,경기,2023-01-06,81,19:00,2023-01-09,2023-01-06,북부권,14:00,주의보,PM25,gyeonggi
31,48,경기,2023-01-06,80,20:00,2023-01-09,2023-01-06,동부권,14:00,주의보,PM25,gyeonggi
153,40,경기,2023-01-06,84,16:00,2023-01-07,2023-01-06,중부권,5:00,주의보,PM25,gyeonggi
161,32,경기,2023-01-06,81,12:00,2023-01-07,2023-01-06,남부권,5:00,주의보,PM25,gyeonggi
99,52,경기,2023-01-07,168,3:00,2023-01-08,2023-01-07,남부권,5:00,주의보,PM10,gyeonggi
96,58,경기,2023-01-07,194,4:00,2023-01-08,2023-01-07,중부권,19:00,주의보,PM10,gyeonggi
73,63,경기,2023-01-07,153,5:00,2023-01-07,2023-01-07,중부권,21:00,경보,PM25,gyeonggi
74,64,경기,2023-01-07,161,5:00,2023-01-08,2023-01-07,남부권,2:00,경보,PM25,gyeonggi
34,115,경기,2023-01-07,73,21:00,2023-01-08,2023-01-07,중부권,16:00,주의보,PM25,gyeonggi
86,123,경기,2023-01-08,155,13:00,2023-01-09,2023-01-08,북부권,14:00,주의보,PM10,gyeonggi
33,116,경기,2023-01-08,74,2:00,2023-01-09,2023-01-08,남부권,17:00,주의보,PM25,gyeonggi
85,125,경기,2023-01-09,152,11:00,2023-01-09,2023-01-09,중부권,15:00,주의보,PM10,gyeonggi
34,126,경기,2023-01-11,83,12:00,2023-01-13,2023-01-11,남부권,4:00,주의보,PM25,gyeonggi
78,135,경기,2023-01-20,172,6:00,2023-01-20,2023-01-20,동부권,10:00,주의보,PM10,gyeonggi
78,134,경기,2023-01-20,159,6:00,2023-01-20,2023-01-20,북부권,9:00,주의보,PM10,gyeonggi
99,136,경기,2023-01-20,165,6:00,2023-01-20,2023-01-20,남부권,10:00,주의보,PM10,gyeonggi
77,132,경기,2023-01-20,176,5:00,2023-01-20,2023-01-20,중부권,10:00,주의보,PM10,gyeonggi
34,149,경기,2023-02-06,82,10:00,2023-02-08,2023-02-06,남부권,22:00,주의보,PM25,gyeonggi
30,150,경기,2023-02-06,79,11:00,2023-02-08,2023-02-06,북부권,14:00,주의보,PM25,gyeonggi
33,162,경기,2023-02-07,76,0:00,2023-02-08,2023-02-08,중부권,16:00,주의보,PM25,gyeonggi
30,167,경기,2023-02-08,84,11:00,2023-02-08,2023-02-08,동부권,16:00,주의보,PM25,gyeonggi
30,175,경기,2023-02-12,75,20:00,2023-02-13,2023-02-12,중부권,4:00,주의보,PM25,gyeonggi
31,172,경기,2023-02-12,81,13:00,2023-02-13,2023-02-12,남부권,4:00,주의보,PM25,gyeonggi
27,186,경기,2023-02-18,81,20:00,2023-02-19,2023-02-18,중부권,13:00,주의보,PM25,gyeonggi
20,188,경기,2023-02-18,81,21:00,2023-02-19,2023-02-18,남부권,15:00,주의보,PM25,gyeonggi
22,181,경기,2023-02-18,76,15:00,2023-02-19,2023-02-18,북부권,13:00,주의보,PM25,gyeonggi
32,192,경기,2023-03-05,81,11:00,2023-03-05,2023-03-05,동부권,20:00,주의보,PM25,gyeonggi
34,191,경기,2023-03-05,92,10:00,2023-03-06,2023-03-05,남부권,14:00,주의보,PM25,gyeonggi
27,193,경기,2023-03-05,76,12:00,2023-03-05,2023-03-05,중부권,17:00,주의보,PM25,gyeonggi
33,203,경기,2023-03-11,83,9:00,2023-03-11,2023-03-11,북부권,13:00,주의보,PM25,gyeonggi
31,199,경기,2023-03-11,79,2:00,2023-03-11,2023-03-11,중부권,13:00,주의보,PM25,gyeonggi
32,210,경기,2023-03-19,77,21:00,2023-03-20,2023-03-19,중부권,16:00,주의보,PM25,gyeonggi
30,213,경기,2023-03-20,85,10:00,2023-03-20,2023-03-20,남부권,15:00,주의보,PM25,gyeonggi
32,214,경기,2023-03-20,88,11:00,2023-03-20,2023-03-20,북부권,16:00,주의보,PM25,gyeonggi
99,235,경기,2023-03-23,190,19:00,2023-03-25,2023-03-23,남부권,3:00,주의보,PM10,gyeonggi
94,244,경기,2023-03-23,238,21:00,2023-03-25,2023-03-23,동부권,2:00,주의보,PM10,gyeonggi
147,237,경기,2023-03-23,353,20:00,2023-03-24,2023-03-23,중부권,5:00,경보,PM10,gyeonggi
353,231,경기,2023-03-23,232,18:00,2023-03-23,2023-03-23,중부권,20:00,주의보,PM10,gyeonggi
139,243,경기,2023-03-23,318,21:00,2023-03-24,2023-03-23,북부권,5:00,경보,PM10,gyeonggi
318,230,경기,2023-03-23,226,18:00,2023-03-23,2023-03-23,북부권,21:00,주의보,PM10,gyeonggi
98,263,경기,2023-03-24,147,5:00,2023-03-25,2023-03-24,중부권,2:00,주의보,PM10,gyeonggi
93,262,경기,2023-03-24,139,5:00,2023-03-25,2023-03-24,북부권,0:00,주의보,PM10,gyeonggi
33,293,경기,2023-03-31,80,10:00,2023-04-02,2023-03-31,중부권,6:00,주의보,PM25,gyeonggi
151,326,경기,2023-04-06,92,19:00,2023-04-07,2023-04-06,남부권,1:00,주의보,PM25,gyeonggi
25,330,경기,2023-04-06,103,20:00,2023-04-07,2023-04-06,북부권,14:00,주의보,PM25,gyeonggi
33,316,경기,2023-04-06,95,16:00,2023-04-07,2023-04-06,중부권,11:00,주의보,PM25,gyeonggi
99,333,경기,2023-04-06,155,21:00,2023-04-07,2023-04-06,중부권,4:00,주의보,PM10,gyeonggi
29,334,경기,2023-04-06,97,21:00,2023-04-07,2023-04-06,동부권,14:00,주의보,PM25,gyeonggi
99,339,경기,2023-04-06,168,0:00,2023-04-07,2023-04-07,남부권,9:00,주의보,PM10,gyeonggi
99,341,경기,2023-04-07,163,1:00,2023-04-07,2023-04-07,동부권,10:00,주의보,PM10,gyeonggi
26,355,경기,2023-04-07,71,9:00,2023-04-07,2023-04-07,남부권,15:00,주의보,PM25,gyeonggi
71,342,경기,2023-04-07,151,1:00,2023-04-07,2023-04-07,남부권,9:00,경보,PM25,gyeonggi
434,371,경기,2023-04-11,308,23:00,2023-04-12,2023-04-11,북부권,0:00,주의보,PM10,gyeonggi
335,377,경기,2023-04-11,251,0:00,2023-04-12,2023-04-12,동부권,2:00,주의보,PM10,gyeonggi
392,378,경기,2023-04-11,361,0:00,2023-04-12,2023-04-12,중부권,1:00,주의보,PM10,gyeonggi
144,376,경기,2023-04-11,434,0:00,2023-04-13,2023-04-12,북부권,21:00,경보,PM10,gyeonggi
319,379,경기,2023-04-11,218,0:00,2023-04-12,2023-04-12,남부권,3:00,주의보,PM10,gyeonggi
144,385,경기,2023-04-12,392,1:00,2023-04-14,2023-04-12,중부권,1:00,경보,PM10,gyeonggi
135,399,경기,2023-04-12,319,3:00,2023-04-14,2023-04-12,남부권,2:00,경보,PM10,gyeonggi
148,390,경기,2023-04-12,335,2:00,2023-04-13,2023-04-12,동부권,22:00,경보,PM10,gyeonggi
88,519,경기,2023-04-13,144,21:00,2023-04-14,2023-04-13,북부권,12:00,주의보,PM10,gyeonggi
94,520,경기,2023-04-13,148,22:00,2023-04-14,2023-04-13,동부권,12:00,주의보,PM10,gyeonggi
81,528,경기,2023-04-14,135,2:00,2023-04-14,2023-04-14,남부권,13:00,주의보,PM10,gyeonggi
87,526,경기,2023-04-14,144,1:00,2023-04-14,2023-04-14,중부권,12:00,주의보,PM10,gyeonggi
96,539,경기,2023-04-16,151,14:00,2023-04-17,2023-04-16,남부권,0:00,주의보,PM10,gyeonggi
96,553,경기,2023-04-16,158,16:00,2023-04-17,2023-04-16,중부권,5:00,주의보,PM10,gyeonggi
92,635,경기,2023-04-22,170,2:00,2023-04-22,2023-04-22,남부권,14:00,주의보,PM10,gyeonggi
94,700,경기,2023-05-21,168,14:00,2023-05-21,2023-05-21,북부권,21:00,주의보,PM10,gyeonggi
99,702,경기,2023-05-21,166,15:00,2023-05-22,2023-05-21,동부권,0:00,주의보,PM10,gyeonggi
92,731,경기,2023-05-22,155,13:00,2023-05-22,2023-05-22,북부권,21:00,주의보,PM10,gyeonggi
88,717,경기,2023-05-22,158,11:00,2023-05-22,2023-05-22,남부권,23:00,주의보,PM10,gyeonggi
91,739,경기,2023-05-22,170,14:00,2023-05-22,2023-05-22,동부권,22:00,주의보,PM10,gyeonggi
96,716,경기,2023-05-22,152,11:00,2023-05-23,2023-05-22,중부권,4:00,주의보,PM10,gyeonggi
72,782,경기,2023-11-23,173,11:00,2023-11-23,2023-11-23,남부권,20:00,주의보,PM10,gyeonggi
84,788,경기,2023-11-23,154,13:00,2023-11-23,2023-11-23,북부권,18:00,주의보,PM10,gyeonggi
33,785,경기,2023-11-23,84,12:00,2023-11-23,2023-11-23,동부권,19:00,주의보,PM25,gyeonggi
79,776,경기,2023-11-23,159,9:00,2023-11-23,2023-11-23,중부권,19:00,주의보,PM10,gyeonggi
25,771,경기,2023-11-23,95,8:00,2023-11-23,2023-11-23,중부권,19:00,주의보,PM25,gyeonggi
27,783,경기,2023-11-23,87,11:00,2023-11-23,2023-11-23,북부권,18:00,주의보,PM25,gyeonggi
58,789,경기,2023-11-23,155,13:00,2023-11-23,2023-11-23,동부권,20:00,주의보,PM10,gyeonggi
25,777,경기,2023-11-23,85,9:00,2023-11-23,2023-11-23,남부권,20:00,주의보,PM25,gyeonggi
23,798,경기,2023-12-06,97,20:00,2023-12-07,2023-12-06,중부권,0:00,주의보,PM25,gyeonggi
28,799,경기,2023-12-06,97,20:00,2023-12-07,2023-12-06,남부권,1:00,주의보,PM25,gyeonggi
34,32,경남,2020-01-19,81,20:00,2020-01-20,2020-01-19,함양권역,7:00,주의보,PM25,gyeongnam
27,59,경남,2020-02-01,75,21:00,2020-02-02,2020-02-01,거창권역,15:00,주의보,PM25,gyeongnam
26,76,경남,2020-02-02,78,14:00,2020-02-02,2020-02-02,하동권역,18:00,주의보,PM25,gyeongnam
29,75,경남,2020-02-02,78,12:00,2020-02-03,2020-02-02,의령권역,1:00,주의보,PM25,gyeongnam
23,77,경남,2020-02-10,79,11:00,2020-02-10,2020-02-10,함양권역,17:00,주의보,PM25,gyeongnam
30,86,경남,2020-02-10,76,21:00,2020-02-11,2020-02-10,고성권역,4:00,주의보,PM25,gyeongnam
34,84,경남,2020-02-10,79,19:00,2020-02-11,2020-02-10,통영권역,11:00,주의보,PM25,gyeongnam
74,166,경남,2020-04-04,150,17:00,2020-04-04,2020-04-04,함양권역,19:00,주의보,PM10,gyeongnam
69,202,경남,2020-05-14,226,16:00,2020-05-14,2020-05-14,함안권역,20:00,주의보,PM10,gyeongnam
65,216,경남,2020-05-14,187,18:00,2020-05-14,2020-05-14,산청권역,21:00,주의보,PM10,gyeongnam
85,209,경남,2020-05-14,177,17:00,2020-05-14,2020-05-14,창원권역,19:00,주의보,PM10,gyeongnam
97,215,경남,2020-05-14,196,18:00,2020-05-14,2020-05-14,합천권역,21:00,주의보,PM10,gyeongnam
88,196,경남,2020-05-14,239,15:00,2020-05-15,2020-05-14,거창권역,0:00,주의보,PM10,gyeongnam
90,201,경남,2020-05-14,187,16:00,2020-05-14,2020-05-14,진주권역,19:00,주의보,PM10,gyeongnam
93,195,경남,2020-05-14,221,15:00,2020-05-14,2020-05-14,밀양권역,22:00,주의보,PM10,gyeongnam
81,219,경남,2020-05-14,193,19:00,2020-05-14,2020-05-14,창녕권역,22:00,주의보,PM10,gyeongnam
68,190,경남,2020-05-14,196,13:00,2020-05-14,2020-05-14,양산권역,23:00,주의보,PM10,gyeongnam
90,192,경남,2020-05-14,245,14:00,2020-05-14,2020-05-14,함양권역,23:00,주의보,PM10,gyeongnam
21,232,경남,2020-08-07,85,13:00,2020-08-07,2020-08-07,거제권역,21:00,주의보,PM25,gyeongnam
62,258,경남,2020-10-22,157,20:00,2020-10-22,2020-10-22,거창권역,22:00,주의보,PM10,gyeongnam
99,255,경남,2020-10-22,151,19:00,2020-10-22,2020-10-22,함양권역,20:00,주의보,PM10,gyeongnam
34,293,경남,2020-11-17,81,9:00,2020-11-17,2020-11-17,창녕권역,17:00,주의보,PM25,gyeongnam
34,294,경남,2020-11-17,81,10:00,2020-11-18,2020-11-17,거창권역,13:00,주의보,PM25,gyeongnam
30,316,경남,2020-12-24,84,11:00,2020-12-24,2020-12-24,함안권역,15:00,주의보,PM25,gyeongnam
24,319,경남,2020-12-24,79,12:00,2020-12-24,2020-12-24,의령권역,16:00,주의보,PM25,gyeongnam
31,13,경남,2021-01-15,93,23:00,2021-01-16,2021-01-15,함양권역,11:00,주의보,PM25,gyeongnam
31,15,경남,2021-01-16,80,1:00,2021-01-16,2021-01-16,거창권역,5:00,주의보,PM25,gyeongnam
95,20,경남,2021-01-16,183,5:00,2021-01-16,2021-01-16,밀양권역,8:00,주의보,PM10,gyeongnam
92,23,경남,2021-01-16,167,7:00,2021-01-16,2021-01-16,거제권역,10:00,주의보,PM10,gyeongnam
98,21,경남,2021-01-16,156,6:00,2021-01-16,2021-01-16,창원권역,8:00,주의보,PM10,gyeongnam
30,54,경남,2021-02-01,89,21:00,2021-02-02,2021-02-01,거창권역,3:00,주의보,PM25,gyeongnam
21,32,경남,2021-02-01,88,17:00,2021-02-02,2021-02-01,함양권역,5:00,주의보,PM25,gyeongnam
33,53,경남,2021-02-01,77,21:00,2021-02-02,2021-02-01,함안권역,6:00,주의보,PM25,gyeongnam
31,57,경남,2021-02-01,80,22:00,2021-02-02,2021-02-01,고성권역,6:00,주의보,PM25,gyeongnam
31,60,경남,2021-02-02,80,1:00,2021-02-02,2021-02-02,통영권역,4:00,주의보,PM25,gyeongnam
21,61,경남,2021-02-02,75,1:00,2021-02-02,2021-02-02,밀양권역,6:00,주의보,PM25,gyeongnam
86,154,경남,2021-03-16,270,13:00,2021-03-16,2021-03-16,하동권역,15:00,주의보,PM10,gyeongnam
85,159,경남,2021-03-16,187,14:00,2021-03-16,2021-03-16,함안권역,17:00,주의보,PM10,gyeongnam
77,155,경남,2021-03-16,218,13:00,2021-03-16,2021-03-16,합천권역,15:00,주의보,PM10,gyeongnam
80,145,경남,2021-03-16,231,12:00,2021-03-16,2021-03-16,함양권역,14:00,주의보,PM10,gyeongnam
425,158,경남,2021-03-16,196,14:00,2021-03-16,2021-03-16,남해권역,16:00,주의보,PM10,gyeongnam
83,161,경남,2021-03-16,425,16:00,2021-03-16,2021-03-16,남해권역,20:00,경보,PM10,gyeongnam
70,153,경남,2021-03-16,204,13:00,2021-03-16,2021-03-16,진주권역,16:00,주의보,PM10,gyeongnam
70,157,경남,2021-03-16,190,14:00,2021-03-16,2021-03-16,밀양권역,16:00,주의보,PM10,gyeongnam
56,146,경남,2021-03-16,197,12:00,2021-03-16,2021-03-16,거창권역,14:00,주의보,PM10,gyeongnam
94,166,경남,2021-03-16,172,18:00,2021-03-16,2021-03-16,고성권역,22:00,주의보,PM10,gyeongnam
75,156,경남,2021-03-16,153,13:00,2021-03-16,2021-03-16,산청권역,15:00,주의보,PM10,gyeongnam
77,165,경남,2021-03-16,191,18:00,2021-03-17,2021-03-16,통영권역,0:00,주의보,PM10,gyeongnam
476,255,경남,2021-03-29,272,6:00,2021-03-29,2021-03-29,창녕권역,9:00,주의보,PM10,gyeongnam
149,480,경남,2021-03-29,755,10:00,2021-03-30,2021-03-29,창원권역,4:00,경보,PM10,gyeongnam
145,417,경남,2021-03-29,1005,9:00,2021-03-30,2021-03-29,하동권역,2:00,경보,PM10,gyeongnam
29,800,경남,2021-03-29,71,16:00,2021-03-30,2021-03-29,함안권역,4:00,주의보,PM25,gyeongnam
156,469,경남,2021-03-29,117,10:00,2021-03-29,2021-03-29,사천권역,14:00,주의보,PM25,gyeongnam
30,610,경남,2021-03-29,65,12:00,2021-03-29,2021-03-29,거창권역,21:00,주의보,PM25,gyeongnam
186,366,경남,2021-03-29,81,8:00,2021-03-29,2021-03-29,고성권역,14:00,주의보,PM25,gyeongnam
147,580,경남,2021-03-29,681,11:00,2021-03-30,2021-03-29,김해권역,7:00,경보,PM10,gyeongnam
71,860,경남,2021-03-29,154,17:00,2021-03-30,2021-03-29,거제권역,0:00,경보,PM25,gyeongnam
173,365,경남,2021-03-29,121,8:00,2021-03-29,2021-03-29,남해권역,11:00,주의보,PM25,gyeongnam
142,364,경남,2021-03-29,684,8:00,2021-03-30,2021-03-29,합천권역,0:00,경보,PM10,gyeongnam
147,362,경남,2021-03-29,742,8:00,2021-03-30,2021-03-29,남해권역,4:00,경보,PM10,gyeongnam
156,468,경남,2021-03-29,136,10:00,2021-03-29,2021-03-29,창원권역,12:00,주의보,PM25,gyeongnam
32,1045,경남,2021-03-29,61,20:00,2021-03-30,2021-03-29,사천권역,3:00,주의보,PM25,gyeongnam
148,483,경남,2021-03-29,635,10:00,2021-03-30,2021-03-29,사천권역,5:00,경보,PM10,gyeongnam
49,539,경남,2021-03-29,173,11:00,2021-03-29,2021-03-29,남해권역,20:00,경보,PM25,gyeongnam
61,674,경남,2021-03-29,156,14:00,2021-03-29,2021-03-29,사천권역,20:00,경보,PM25,gyeongnam
149,521,경남,2021-03-29,304,10:00,2021-03-30,2021-03-29,고성권역,3:00,경보,PM10,gyeongnam
896,202,경남,2021-03-29,275,5:00,2021-03-29,2021-03-29,거창권역,7:00,주의보,PM10,gyeongnam
72,740,경남,2021-03-29,180,15:00,2021-03-30,2021-03-29,통영권역,2:00,경보,PM25,gyeongnam
144,351,경남,2021-03-29,896,7:00,2021-03-30,2021-03-29,거창권역,0:00,경보,PM10,gyeongnam
31,676,경남,2021-03-29,70,14:00,2021-03-29,2021-03-29,함양권역,23:00,주의보,PM25,gyeongnam
71,540,경남,2021-03-29,212,11:00,2021-03-29,2021-03-29,함안권역,16:00,경보,PM25,gyeongnam
147,486,경남,2021-03-29,679,10:00,2021-03-30,2021-03-29,밀양권역,6:00,경보,PM10,gyeongnam
30,470,경남,2021-03-29,108,10:00,2021-03-30,2021-03-29,밀양권역,4:00,주의보,PM25,gyeongnam
27,609,경남,2021-03-29,111,12:00,2021-03-30,2021-03-29,양산권역,5:00,주의보,PM25,gyeongnam
212,471,경남,2021-03-29,186,10:00,2021-03-29,2021-03-29,함안권역,11:00,주의보,PM25,gyeongnam
137,647,경남,2021-03-29,614,12:00,2021-03-30,2021-03-29,거제권역,7:00,경보,PM10,gyeongnam
148,583,경남,2021-03-29,793,11:00,2021-03-30,2021-03-29,통영권역,7:00,경보,PM10,gyeongnam
31,408,경남,2021-03-29,115,9:00,2021-03-29,2021-03-29,의령권역,18:00,주의보,PM25,gyeongnam
134,455,경남,2021-03-29,809,9:00,2021-03-30,2021-03-29,의령권역,1:00,경보,PM10,gyeongnam
32,985,경남,2021-03-29,55,19:00,2021-03-30,2021-03-29,진주권역,0:00,주의보,PM25,gyeongnam
140,487,경남,2021-03-29,985,10:00,2021-03-30,2021-03-29,함안권역,4:00,경보,PM10,gyeongnam
55,548,경남,2021-03-29,177,11:00,2021-03-29,2021-03-29,진주권역,19:00,경보,PM25,gyeongnam
742,316,경남,2021-03-29,432,7:00,2021-03-29,2021-03-29,남해권역,8:00,주의보,PM10,gyeongnam
130,254,경남,2021-03-29,829,6:00,2021-03-30,2021-03-29,함양권역,1:00,경보,PM10,gyeongnam
65,611,경남,2021-03-29,156,12:00,2021-03-30,2021-03-29,창원권역,0:00,경보,PM25,gyeongnam
177,482,경남,2021-03-29,159,10:00,2021-03-29,2021-03-29,진주권역,11:00,주의보,PM25,gyeongnam
304,363,경남,2021-03-29,186,8:00,2021-03-29,2021-03-29,고성권역,10:00,주의보,PM10,gyeongnam
154,608,경남,2021-03-29,114,12:00,2021-03-29,2021-03-29,거제권역,17:00,주의보,PM25,gyeongnam
180,538,경남,2021-03-29,132,11:00,2021-03-29,2021-03-29,통영권역,15:00,주의보,PM25,gyeongnam
167,257,경남,2021-03-29,94,6:00,2021-03-29,2021-03-29,거창권역,8:00,주의보,PM25,gyeongnam
793,361,경남,2021-03-29,198,8:00,2021-03-29,2021-03-29,통영권역,11:00,주의보,PM10,gyeongnam
70,472,경남,2021-03-29,172,10:00,2021-03-29,2021-03-29,함양권역,14:00,경보,PM25,gyeongnam
31,541,경남,2021-03-29,116,11:00,2021-03-30,2021-03-29,김해권역,4:00,주의보,PM25,gyeongnam
144,454,경남,2021-03-29,476,9:00,2021-03-30,2021-03-29,창녕권역,3:00,경보,PM10,gyeongnam
146,485,경남,2021-03-29,382,10:00,2021-03-30,2021-03-29,양산권역,6:00,경보,PM10,gyeongnam
703,204,경남,2021-03-29,250,5:00,2021-03-29,2021-03-29,산청권역,7:00,주의보,PM10,gyeongnam
